BQI	DEPH	Latitude	Longitude	MNDEP	month	MS_CD	MXDEP	POSITION	SAMPLE_ID	Date	Institution	Station	Time	WB_ID	station_depth	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	type_code	year	new_index	index_column
2.97131	48.2	63.41350	19.85210	48.2	5	WA82865410	48.2	63.41_19.85	7b10008aff18e95831a1034d7b95e2bd	2011-05-26	Umeå Universitet	N 16		SE633550-200700	48.2	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112457_SE633550-200700	112457
3.00023	48.2	63.41350	19.85210	48.2	5	WA82865410	48.2	63.41_19.85	0c1e5843585549e26770dc705ea7f3ab	2011-05-26	Umeå Universitet	N 16		SE633550-200700	48.2	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112458_SE633550-200700	112458
2.95722	51.6	63.40028	19.97702	51.6	5	WA82865410	51.6	63.40_19.98	4cef47b372969fd1697cabd85696358b	2011-05-26	Umeå Universitet	N 17		SE633550-200700	51.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112459_SE633550-200700	112459
3.0405	51.6	63.40028	19.97702	51.6	5	WA82865410	51.6	63.40_19.98	3446e2eaa3cd386e55527b65b24e132e	2011-05-26	Umeå Universitet	N 17		SE633550-200700	51.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112460_SE633550-200700	112460
3.4925	51.6	63.40028	19.97702	51.6	5	WA82865410	51.6	63.40_19.98	2ed24a37e31a0f5a8ced7189d8851f73	2011-05-26	Umeå Universitet	N 17		SE633550-200700	51.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112461_SE633550-200700	112461
3.47704	64.5	63.38922	19.85740	64.5	5	WA82865410	64.5	63.39_19.86	32549471c8a05766e1c1b28d5ca69270	2011-05-26	Umeå Universitet	N 22		SE633550-200700	64.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112469_SE633550-200700	112469
3.02923	64.5	63.38922	19.85740	64.5	5	WA82865410	64.5	63.39_19.86	3676b57bc0fdb783a857da3ad6f20365	2011-05-26	Umeå Universitet	N 22		SE633550-200700	64.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112470_SE633550-200700	112470
2.29603	64.5	63.38922	19.85740	64.5	5	WA82865410	64.5	63.39_19.86	ea5195c04b90573a4bdca9be06e4de0c	2011-05-26	Umeå Universitet	N 22		SE633550-200700	64.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112471_SE633550-200700	112471
3.02892	86.2	63.41690	20.11283	86.2	5	WA82865410	86.2	63.42_20.11	c5a786ccc7f69cd8517512ea8307743c	2011-05-26	Umeå Universitet	N 24		SE633550-200700	86.2	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112475_SE633550-200700	112475
2.31686	86.2	63.41690	20.11283	86.2	5	WA82865410	86.2	63.42_20.11	f0c91640ba4eaa75b19c429df2611173	2011-05-26	Umeå Universitet	N 24		SE633550-200700	86.2	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112476_SE633550-200700	112476
3.66181	86.2	63.41690	20.11283	86.2	5	WA82865410	86.2	63.42_20.11	cdb88a397146ca9b1237ac841d5bc55a	2011-05-26	Umeå Universitet	N 24		SE633550-200700	86.2	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112477_SE633550-200700	112477
6.37924	18.0	63.45123	19.76548	18.0	5	WA82865410	18.0	63.45_19.77	cd7c3689838f5d8b456c6ec08e0f0101	2011-05-25	Umeå Universitet	N 5		SE633550-200700	18.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2011	112493_SE633550-200700	112493
2.27404	39.0	63.60910	20.73690	39.0	5	WA82865410	39.0	63.61_20.74	c04100e14dfcc7701fd14b963dfec5cd	2010-05-20	Umeå Universitet	HO 1		SE633550-200700	39.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113244_SE633550-200700	113244
4.86121	32.3	63.64152	20.75395	32.3	5	WA82865410	32.3	63.64_20.75	c8d8a58c758a86e6eb78eb4bdacd5249	2010-05-20	Umeå Universitet	HO 2		SE633550-200700	32.3	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113246_SE633550-200700	113246
4.52605	44.0	63.56737	20.72168	44.0	5	WA82865410	44.0	63.57_20.72	d7f3d2e6f6c56ab94eb56acb35bb7788	2010-05-20	Umeå Universitet	HO 28		SE633550-200700	44.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113247_SE633550-200700	113247
3.11574	38.4	63.69043	20.78858	38.4	5	WA82865410	38.4	63.69_20.79	c7be28428ee3ae80e36f5b23b7136b2f	2010-05-20	Umeå Universitet	HO 4		SE633550-200700	38.4	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113248_SE633550-200700	113248
7.24661	16.9	63.72888	20.85245	16.9	5	WA82865410	16.9	63.73_20.85	2a9f003c973d343764d5d33eee667353	2010-05-20	Umeå Universitet	HO 7		SE633550-200700	16.9	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113249_SE633550-200700	113249
4.40762	26.0	63.49840	19.92540	26.0	5	WA82865410	26.0	63.50_19.93	3611b074fb673c444ddb53a4c203097f	2010-05-19	Umeå Universitet	N 12		SE633550-200700	26.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113255_SE633550-200700	113255
4.86129	17.6	63.45125	19.76552	17.6	5	WA82865410	17.6	63.45_19.77	877bdfe51a0279e9cdeb4ef0ffda611f	2010-05-19	Umeå Universitet	N 5		SE633550-200700	17.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113259_SE633550-200700	113259
3.02902	45.2	63.43753	20.05018	45.2	5	WA82865410	45.2	63.44_20.05	3bf774b3501d5b38829887d74e2d9d70	2010-05-18	Umeå Universitet	N 15		SE633550-200700	45.2	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113277_SE633550-200700	113277
3.54001	45.2	63.43753	20.05018	45.2	5	WA82865410	45.2	63.44_20.05	3dbd96ffd074062225f0781897f899d9	2010-05-18	Umeå Universitet	N 15		SE633550-200700	45.2	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113278_SE633550-200700	113278
3.00881	45.2	63.43753	20.05018	45.2	5	WA82865410	45.2	63.44_20.05	6de7cb62e683dec85ceee96d9edf2983	2010-05-18	Umeå Universitet	N 15		SE633550-200700	45.2	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113279_SE633550-200700	113279
2.93033	48.3	63.41342	19.85205	48.3	5	WA82865410	48.3	63.41_19.85	c0257dffbc56b00be6dbe24f240a257d	2010-05-18	Umeå Universitet	N 16		SE633550-200700	48.3	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113280_SE633550-200700	113280
2.90935	48.3	63.41342	19.85205	48.3	5	WA82865410	48.3	63.41_19.85	0bca0641979d273965d390c149cd6af5	2010-05-18	Umeå Universitet	N 16		SE633550-200700	48.3	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113281_SE633550-200700	113281
2.93427	48.3	63.41342	19.85205	48.3	5	WA82865410	48.3	63.41_19.85	aaf9a0abdb3f580254ac18da08eb0465	2010-05-18	Umeå Universitet	N 16		SE633550-200700	48.3	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113282_SE633550-200700	113282
2.28278	51.4	63.40010	19.97713	51.4	5	WA82865410	51.4	63.40_19.98	b0707b7a0aacc2cba8d406dedef9a93b	2010-05-18	Umeå Universitet	N 17		SE633550-200700	51.4	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113283_SE633550-200700	113283
3.52851	51.4	63.40010	19.97713	51.4	5	WA82865410	51.4	63.40_19.98	c2142e2360c35fe1375c0da383f8a615	2010-05-18	Umeå Universitet	N 17		SE633550-200700	51.4	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113284_SE633550-200700	113284
3.67754	51.4	63.40010	19.97713	51.4	5	WA82865410	51.4	63.40_19.98	030775a90ac34c87aa6634f086e2e827	2010-05-18	Umeå Universitet	N 17		SE633550-200700	51.4	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113285_SE633550-200700	113285
2.98311	64.1	63.38918	19.85757	64.1	5	WA82865410	64.1	63.39_19.86	b6e68db3ed070b229c1dc6ead29fe9da	2010-05-18	Umeå Universitet	N 22		SE633550-200700	64.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113292_SE633550-200700	113292
2.84474	64.1	63.38918	19.85757	64.1	5	WA82865410	64.1	63.39_19.86	3c5d35ea519d4e866903b2a99163f85c	2010-05-18	Umeå Universitet	N 22		SE633550-200700	64.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113293_SE633550-200700	113293
2.89353	64.1	63.38918	19.85757	64.1	5	WA82865410	64.1	63.39_19.86	dbf545c5ec20e07f7ab180b0f4e2d282	2010-05-18	Umeå Universitet	N 22		SE633550-200700	64.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113294_SE633550-200700	113294
2.99812	86.3	63.41685	20.11270	86.3	5	WA82865410	86.3	63.42_20.11	c93c69a1c67ce2cccf4fd31ae04d7c3b	2010-05-18	Umeå Universitet	N 24		SE633550-200700	86.3	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113298_SE633550-200700	113298
3.08794	86.3	63.41685	20.11270	86.3	5	WA82865410	86.3	63.42_20.11	5c952a03e0591d6a5fcaef341f033ec0	2010-05-18	Umeå Universitet	N 24		SE633550-200700	86.3	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113299_SE633550-200700	113299
2.93706	86.3	63.41685	20.11270	86.3	5	WA82865410	86.3	63.42_20.11	e72a0705745fd6b48fe24c18c1f2ca50	2010-05-18	Umeå Universitet	N 24		SE633550-200700	86.3	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2010	113300_SE633550-200700	113300
3.15888	40.0	63.60907	20.73672	40.0	6	WA82865410	40.0	63.61_20.74	91d1c40305c134b4acc5128a974c6419	2009-06-01	Umeå Universitet	HO 1	12:50	SE633550-200700	40.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113814_SE633550-200700	113814
4.72871	33.0	63.64145	20.75388	33.0	6	WA82865410	33.0	63.64_20.75	95ad14bc0fbf2c177872e09fe40e14b5	2009-06-01	Umeå Universitet	HO 2	13:25	SE633550-200700	33.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113816_SE633550-200700	113816
6.80486	42.0	63.56740	20.72170	42.0	6	WA82865410	42.0	63.57_20.72	91042378e866ceabb63eb91d2d0c3cbd	2009-06-01	Umeå Universitet	HO 28	12:25	SE633550-200700	42.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113817_SE633550-200700	113817
4.52591	36.0	63.69037	20.78852	36.0	6	WA82865410	36.0	63.69_20.79	6480e43d0b3ac3c925730583e645be20	2009-06-01	Umeå Universitet	HO 4	13:45	SE633550-200700	36.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113818_SE633550-200700	113818
8.50027	17.0	63.72887	20.85210	17.0	6	WA82865410	17.0	63.73_20.85	f5f280963498c17d9308577e327a3527	2009-06-01	Umeå Universitet	HO 7	14:10	SE633550-200700	17.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113819_SE633550-200700	113819
4.65605	26.6	63.49848	19.92532	26.6	5	WA82865410	26.6	63.50_19.93	95e3217d88cb30f847160702cf6db540	2009-05-26	Umeå Universitet	N 12	16:40	SE633550-200700	26.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113836_SE633550-200700	113836
3.48339	46.1	63.43753	20.05050	46.1	5	WA82865410	46.1	63.44_20.05	0470e625d27dee7314aac223599c7f01	2009-05-26	Umeå Universitet	N 15	16:00	SE633550-200700	46.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113837_SE633550-200700	113837
3.08929	46.1	63.43753	20.05050	46.1	5	WA82865410	46.1	63.44_20.05	c7ce5d1cd425ec5cc5313a7bdca66cef	2009-05-26	Umeå Universitet	N 15	16:00	SE633550-200700	46.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113838_SE633550-200700	113838
3.01049	46.1	63.43753	20.05050	46.1	5	WA82865410	46.1	63.44_20.05	c99aa8e32dbed256e24293a69b3cd6b2	2009-05-26	Umeå Universitet	N 15	16:00	SE633550-200700	46.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113839_SE633550-200700	113839
2.30625	49.0	63.41350	19.85223	49.0	5	WA82865410	49.0	63.41_19.85	82f0505d94d5db3a01137024ee39a6f1	2009-05-26	Umeå Universitet	N 16	09:10	SE633550-200700	49.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113840_SE633550-200700	113840
2.20906	49.0	63.41350	19.85223	49.0	5	WA82865410	49.0	63.41_19.85	9e5e94baf0045fb524fd5736ab4b6940	2009-05-26	Umeå Universitet	N 16	09:10	SE633550-200700	49.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113841_SE633550-200700	113841
3.90945	49.0	63.41350	19.85223	49.0	5	WA82865410	49.0	63.41_19.85	893f5c551afe982561579950ea6f8c58	2009-05-26	Umeå Universitet	N 16	09:10	SE633550-200700	49.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113842_SE633550-200700	113842
3.00312	52.5	63.40017	19.97717	52.5	5	WA82865410	52.5	63.40_19.98	607e01049b69ae43fafbb6f94cf56507	2009-05-26	Umeå Universitet	N 17	14:50	SE633550-200700	52.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113843_SE633550-200700	113843
2.97396	52.5	63.40017	19.97717	52.5	5	WA82865410	52.5	63.40_19.98	c94b444e845a1204e5b172dd87ef4a7a	2009-05-26	Umeå Universitet	N 17	14:50	SE633550-200700	52.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113844_SE633550-200700	113844
3.04544	52.5	63.40017	19.97717	52.5	5	WA82865410	52.5	63.40_19.98	5cdf2752c5b1b42bb46af008fc385379	2009-05-26	Umeå Universitet	N 17	14:50	SE633550-200700	52.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113845_SE633550-200700	113845
2.9165	65.6	63.38915	19.85743	65.6	5	WA82865410	65.6	63.39_19.86	aa0e6f2c7ebd60c7908182c876de592a	2009-05-26	Umeå Universitet	N 22	09:35	SE633550-200700	65.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113852_SE633550-200700	113852
2.20638	65.6	63.38915	19.85743	65.6	5	WA82865410	65.6	63.39_19.86	cc217006dc29536f0164d9c03b150b99	2009-05-26	Umeå Universitet	N 22	09:35	SE633550-200700	65.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113853_SE633550-200700	113853
2.21663	65.6	63.38915	19.85743	65.6	5	WA82865410	65.6	63.39_19.86	0fa9687610e49d85e385a9b921e1145d	2009-05-26	Umeå Universitet	N 22	09:35	SE633550-200700	65.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113854_SE633550-200700	113854
5.29182	88.5	63.41685	20.11255	88.5	5	WA82865410	88.5	63.42_20.11	78a5008df25e6d55a310ad3ec9312f01	2009-05-26	Umeå Universitet	N 24	15:20	SE633550-200700	88.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113858_SE633550-200700	113858
3.49483	88.5	63.41685	20.11255	88.5	5	WA82865410	88.5	63.42_20.11	0121263346d23edb7d751e7a1c617057	2009-05-26	Umeå Universitet	N 24	15:20	SE633550-200700	88.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113859_SE633550-200700	113859
4.06029	88.5	63.41685	20.11255	88.5	5	WA82865410	88.5	63.42_20.11	46ee8137a1349e67a55d26f80bd085a5	2009-05-26	Umeå Universitet	N 24	15:20	SE633550-200700	88.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113860_SE633550-200700	113860
6.64836	18.0	63.45118	19.76567	18.0	5	WA82865410	18.0	63.45_19.77	beeea7b3845802df6dc6cd5dc8d16513	2009-05-25	Umeå Universitet	N 5	12:15	SE633550-200700	18.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2009	113869_SE633550-200700	113869
2.94757	40.0	63.60905	20.73675	40.0	6	WA82865410	40.0	63.61_20.74	9ea40f50648905c52611d24c447212f1	2008-06-03	Umeå Universitet	HO 1	10:40	SE633550-200700	40.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114555_SE633550-200700	114555
3.29135	33.0	63.64145	20.75398	33.0	6	WA82865410	33.0	63.64_20.75	2fcaee4a7087f14d31f4017f506d6514	2008-06-03	Umeå Universitet	HO 2	10:55	SE633550-200700	33.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114557_SE633550-200700	114557
3.66287	42.0	63.56747	20.72175	42.0	6	WA82865410	42.0	63.57_20.72	1713ed4d55e70539752b293bb3d4d8d7	2008-06-03	Umeå Universitet	HO 28	10:10	SE633550-200700	42.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114558_SE633550-200700	114558
2.94673	36.0	63.69042	20.78825	36.0	6	WA82865410	36.0	63.69_20.79	b3f6b5c4e871bd7872ba62eaf0e95db8	2008-06-03	Umeå Universitet	HO 4	11:20	SE633550-200700	36.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114559_SE633550-200700	114559
9.37723	17.0	63.72892	20.85210	17.0	6	WA82865410	17.0	63.73_20.85	1254dd0b07f2c55c4765e9f98bf995b4	2008-06-03	Umeå Universitet	HO 7	11:40	SE633550-200700	17.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114560_SE633550-200700	114560
4.09382	18.0	63.45112	19.76553	18.0	5	WA82865410	18.0	63.45_19.77	04330cee8b40d897eaeb078ba40f4c8a	2008-05-29	Umeå Universitet	N 5	12:05	SE633550-200700	18.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114626_SE633550-200700	114626
4.38747	26.6	63.49842	19.92547	26.6	5	WA82865410	26.6	63.50_19.93	252ca6df07eb1343d0de839f15b21491	2008-05-27	Umeå Universitet	N 12	9:00:	SE633550-200700	26.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114670_SE633550-200700	114670
3.09785	46.1	63.43748	20.05002	46.1	5	WA82865410	46.1	63.44_20.05	f0b601f0167490803e8bd734d2faa9ac	2008-05-27	Umeå Universitet	N 15	9:25:	SE633550-200700	46.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114671_SE633550-200700	114671
3.01465	46.1	63.43748	20.05002	46.1	5	WA82865410	46.1	63.44_20.05	955963610318cd1ed6084829321bbc6b	2008-05-27	Umeå Universitet	N 15	9:25:	SE633550-200700	46.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114672_SE633550-200700	114672
3.5244	46.1	63.43748	20.05002	46.1	5	WA82865410	46.1	63.44_20.05	25db3ed7441c689ecdd66a5a4482c809	2008-05-27	Umeå Universitet	N 15	9:25:	SE633550-200700	46.1	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114673_SE633550-200700	114673
2.27309	49.0	63.41355	19.85215	49.0	5	WA82865410	49.0	63.41_19.85	13974e993ac9796c3f06721e0af2828d	2008-05-27	Umeå Universitet	N 16	16:30	SE633550-200700	49.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114674_SE633550-200700	114674
2.28106	49.0	63.41355	19.85215	49.0	5	WA82865410	49.0	63.41_19.85	0b65e179a7ac33a1bc3a54a23d29ad2c	2008-05-27	Umeå Universitet	N 16	16:30	SE633550-200700	49.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114675_SE633550-200700	114675
2.27415	49.0	63.41355	19.85215	49.0	5	WA82865410	49.0	63.41_19.85	2d4e967dfa2ecea10c4a376253b6052f	2008-05-27	Umeå Universitet	N 16	16:30	SE633550-200700	49.0	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114676_SE633550-200700	114676
2.99766	52.5	63.40023	19.97712	52.5	5	WA82865410	52.5	63.40_19.98	3d5a879299c0a4568112c61b698a2f26	2008-05-27	Umeå Universitet	N 17	12:50	SE633550-200700	52.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114677_SE633550-200700	114677
2.96079	52.5	63.40023	19.97712	52.5	5	WA82865410	52.5	63.40_19.98	df0ea0789cfb38d0cebc286c794c9285	2008-05-27	Umeå Universitet	N 17	12:50	SE633550-200700	52.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114678_SE633550-200700	114678
2.31445	52.5	63.40023	19.97712	52.5	5	WA82865410	52.5	63.40_19.98	baa29ef5d8cbd10fdfd833ef473eb4cd	2008-05-27	Umeå Universitet	N 17	12:50	SE633550-200700	52.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114679_SE633550-200700	114679
2.2379	65.6	63.38932	19.85757	65.6	5	WA82865410	65.6	63.39_19.86	c9578a9029bddc97989fccd681dddfb0	2008-05-27	Umeå Universitet	N 22	13:20	SE633550-200700	65.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114686_SE633550-200700	114686
2.24325	65.6	63.38932	19.85757	65.6	5	WA82865410	65.6	63.39_19.86	8b0bc821ad10086cd5dbbb0d0888a9a3	2008-05-27	Umeå Universitet	N 22	13:20	SE633550-200700	65.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114687_SE633550-200700	114687
2.88256	65.6	63.38932	19.85757	65.6	5	WA82865410	65.6	63.39_19.86	b943cfc5a8b5d0cecb64aee42d6dfcd9	2008-05-27	Umeå Universitet	N 22	13:20	SE633550-200700	65.6	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114688_SE633550-200700	114688
4.77141	88.5	63.41670	20.11247	88.5	5	WA82865410	88.5	63.42_20.11	0192ad06352528338f89e724c8e35f28	2008-05-27	Umeå Universitet	N 24	10:05	SE633550-200700	88.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114692_SE633550-200700	114692
6.49615	88.5	63.41670	20.11247	88.5	5	WA82865410	88.5	63.42_20.11	65eb8abffd88d92284e0f2d237a3124e	2008-05-27	Umeå Universitet	N 24	10:05	SE633550-200700	88.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114693_SE633550-200700	114693
5.91489	88.5	63.41670	20.11247	88.5	5	WA82865410	88.5	63.42_20.11	52ff917cb9b94d0c9b01339fbfe9d931	2008-05-27	Umeå Universitet	N 24	10:05	SE633550-200700	88.5	S n Kvarkens kustvatten	Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	21	2008	114694_SE633550-200700	114694
